id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
156,3026 Mckinley Dr,2.0,3.0,Santa Clara,"1,240 sqft","Dec 20, 2013","$920,000",37.324142,-121.98082,CA,Single-Family Home,920000,"$1,017,000",95051,,,,Sold,SANTA CLARA
157,1777 Lafayette St #104,1.0,1.0,Santa Clara,"1,300 sqft","Dec 20, 2013","$505,500",37.357147,-121.94627,CA,Condo,505500,"$527,000",95050,,,,Sold,SANTA CLARA
158,719 Garner Ct,2.0,3.0,Santa Clara,"1,781 sqft","Dec 20, 2013","$910,000",37.338978,-121.966156,CA,Single-Family Home,910000,"$969,000",95050,,,,Sold,SANTA CLARA
159,3528 Flora Vista Ave,2.5,2.0,Santa Clara,"1,347 sqft","Dec 20, 2013","$499,000",37.353554,-121.99235,CA,Condo,499000,"$603,000",95051,,,,Sold,SANTA CLARA
160,3046 Hazelwood Ave,2.0,3.0,Santa Clara,"1,480 sqft","Dec 20, 2013","$730,000",37.33265,-121.983826,CA,Single-Family Home,730000,"$974,000",95051,,,,Sold,SANTA CLARA
161,2756 Donovan Ave,2.5,3.0,Santa Clara,"1,534 sqft","Dec 19, 2013","$760,000",37.353477,-121.97661,CA,Single-Family Home,760000,"$850,000",95051,,,,Sold,SANTA CLARA
162,835 Monroe St,2.5,4.0,Santa Clara,"1,840 sqft","Dec 19, 2013","$805,000",37.347122,-121.94678,CA,Single-Family Home,805000,"$979,000",95050,,,,Sold,SANTA CLARA
163,2600 Cortez Dr #7205,2.0,3.0,Santa Clara,974 sqft,"Dec 19, 2013","$460,000",37.368275,-121.9746,CA,Condo,460000,"$551,000",95051,,,,Sold,SANTA CLARA
164,2693 Toledo Ave,2.0,3.0,Santa Clara,"1,254 sqft","Dec 18, 2013","$785,000",37.336643,-121.97269,CA,Single-Family Home,785000,"$805,000",95051,,,,Sold,SANTA CLARA
165,1805 Henning Pl,2.5,3.0,Santa Clara,"1,960 sqft","Dec 18, 2013","$795,000",37.341156,-121.951485,CA,Single-Family Home,795000,"$982,000",95050,,,,Sold,SANTA CLARA
166,2431 Golf Links Cir,2.5,3.0,Santa Clara,"2,088 sqft","Dec 18, 2013","$840,000",37.3331,-121.96438,CA,Condo,840000,"$853,000",95050,,,,Sold,SANTA CLARA
167,820 Civic Center Dr,,,Santa Clara,"2,402 sqft","Dec 18, 2013","$875,000",37.356094,-121.94509,CA,Single-Family Home,875000,"$916,000",95050,,,,Sold,SANTA CLARA
168,2200 Agnew Rd #106,1.0,1.0,Santa Clara,816 sqft,"Dec 18, 2013","$319,000",37.392353,-121.96382,CA,Condo,319000,"$390,000",95054,,,,Sold,SANTA CLARA
169,219 Kit Carson Ct,2.0,3.0,Santa Clara,"1,141 sqft","Dec 18, 2013","$700,000",37.328568,-121.96047,CA,Single-Family Home,700000,"$821,000",95050,,,,Sold,SANTA CLARA
170,627 Flannery St,2.0,4.0,Santa Clara,"1,092 sqft","Dec 17, 2013","$691,500",37.33346,-121.98199,CA,Single-Family Home,691500,"$775,000",95051,,,,Sold,SANTA CLARA
171,3393 Cecil Ave,3.5,4.0,Santa Clara,"4,041 sqft","Dec 17, 2013","$1,500,000",37.32447,-121.95829,CA,Single-Family Home,1500000,"$1,491,000",95050,Downtown San Jose,,,Sold,SANTA CLARA
172,3730 Miramesa Ct #121,2.5,2.0,Santa Clara,"1,228 sqft","Dec 16, 2013","$517,000",37.35797,-122.00028,CA,Condo,517000,"$603,000",95051,,,,Sold,SANTA CLARA
173,4502 Billings Cir,2.5,3.0,Santa Clara,"1,716 sqft","Dec 13, 2013","$810,000",37.40109,-121.95207,CA,Condo,810000,"$969,000",95054,,,,Sold,SANTA CLARA
174,3526 Flora Vista Ave,2.5,2.0,Santa Clara,"1,347 sqft","Dec 13, 2013","$515,000",37.35371,-121.99235,CA,Condo,515000,"$601,000",95051,,,,Sold,SANTA CLARA
175,2792 Forbes Ave,3.0,6.0,Santa Clara,"1,896 sqft","Dec 13, 2013","$600,000",37.33258,-121.97367,CA,Single-Family Home,600000,"$776,000",95051,,,,Sold,SANTA CLARA
176,2385 Patricia Dr,2.0,4.0,Santa Clara,"1,593 sqft","Dec 13, 2013","$806,000",37.343586,-121.96796,CA,Single-Family Home,806000,"$836,000",95050,,,,Sold,SANTA CLARA
177,2315 Villa Pl,2.5,4.0,Santa Clara,"1,893 sqft","Dec 13, 2013","$635,000",37.40093,-121.96596,CA,Condo,635000,"$742,000",95054,,,,Sold,SANTA CLARA
178,974 Kiely Blvd #A,2.0,2.0,Santa Clara,956 sqft,"Dec 12, 2013","$372,000",37.343067,-121.98074,CA,Condo,372000,"$440,000",95051,,,,Sold,SANTA CLARA
179,3901 Lick Mill Blvd #264,1.0,1.0,Santa Clara,865 sqft,"Dec 12, 2013","$416,000",37.39643,-121.94343,CA,Condo,416000,"$468,000",95054,,,,Sold,SANTA CLARA
180,151 Buckingham Dr #230,2.0,2.0,Santa Clara,"1,260 sqft","Dec 12, 2013","$420,000",37.32661,-121.97094,CA,Condo,420000,"$523,000",95051,,,,Sold,SANTA CLARA
181,2453 Golf Links Cir,2.5,3.0,Santa Clara,"2,088 sqft","Dec 11, 2013","$778,000",37.333206,-121.96561,CA,Condo,778000,"$895,000",95050,,,,Sold,SANTA CLARA
182,2746 Donovan Ave,2.0,4.0,Santa Clara,"1,330 sqft","Dec 11, 2013","$799,000",37.353477,-121.97642,CA,Single-Family Home,799000,"$821,000",95051,,,,Sold,SANTA CLARA
183,1007 Brackett Way,3.5,4.0,Santa Clara,"2,645 sqft","Dec 11, 2013","$1,360,000",37.399506,-121.95195,CA,Single-Family Home,1360000,"$1,462,000",95054,,,,Sold,SANTA CLARA
184,1809 Henning Pl,2.5,3.0,Santa Clara,"1,960 sqft","Dec 11, 2013","$808,000",37.341076,-121.9517,CA,Single-Family Home,808000,"$971,000",95050,,,,Sold,SANTA CLARA
185,2600 Cortez Dr #8203,1.0,2.0,Santa Clara,712 sqft,"Dec 11, 2013","$310,000",37.368015,-121.97462,CA,Condo,310000,"$396,000",95051,,,,Sold,SANTA CLARA
186,980 Kiely Blvd #103,1.0,1.0,Santa Clara,622 sqft,"Dec 10, 2013","$299,000",37.34323,-121.97939,CA,Condo,299000,"$324,000",95051,,,,Sold,SANTA CLARA
