id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
108,Renaissance at Roubion - Residence 2 Plan,6.0,5.0,San Ramon,"3,684 sqft","Dec 31, 1969",$0,37.743572,-121.989235,CA,Single-Family Home,1179000,,94583,,2,,For Sale,CONTRA COSTA
109,6 Boardwalk Pl,,,San Ramon,,"Dec 31, 1969",$0,37.772964,-121.98723,CA,Lot/Land,525000,,94583,,69,,For Sale,CONTRA COSTA
110,1007 Hawkshead Cir,4.0,5.0,San Ramon,"3,412 sqft","Dec 31, 1969",$0,37.743572,-121.989235,CA,Single-Family Home,1275691,,94583,,2,,For Sale,CONTRA COSTA
111,3533 Ashbourne Cir,5.5,5.0,San Ramon,"5,350 sqft","Dec 31, 1969",$0,37.75172,-121.99063,CA,Single-Family Home,2199000,,94583,,5,,For Sale,CONTRA COSTA
112,Renaissance at Roubion - Residence 2 Plan,6.0,5.0,San Ramon,"3,684 sqft","Dec 31, 1969",$0,37.743572,-121.989235,CA,Single-Family Home,1248000,,94583,,2,,For Sale,CONTRA COSTA
113,Renaissance at Roubion - Residence 3 Plan,6.5,5.0,San Ramon,"4,029 sqft","Dec 31, 1969",$0,37.743572,-121.989235,CA,Single-Family Home,1478000,,94583,,2,,For Sale,CONTRA COSTA
114,Plan 2x ALT,2.0,3.0,San Ramon,946 sqft,"Dec 31, 1969",$0,37.77649,-121.96324,CA,Multi-Family Home,524000,,94583,,68,,For Sale,CONTRA COSTA
115,Plan 2,2.0,2.0,San Ramon,950 sqft,"Dec 31, 1969",$0,37.77649,-121.96324,CA,Multi-Family Home,517391,,94583,,68,,For Sale,CONTRA COSTA
116,Renaissance at Roubion - Residence 4 Plan,6.5,5.0,San Ramon,"4,298 sqft","Dec 31, 1969",$0,37.743572,-121.989235,CA,Single-Family Home,1488000,,94583,,2,,For Sale,CONTRA COSTA
117,249 Summerford Cir,3.0,4.0,San Ramon,"3,020 sqft","Dec 31, 1969",$0,37.756687,-121.944565,CA,Single-Family Home,950000,,94583,,38,,For Sale,CONTRA COSTA
118,Renaissance at Roubion - Residence 1 Plan,4.0,5.0,San Ramon,"3,412 sqft","Dec 31, 1969",$0,37.743572,-121.989235,CA,Single-Family Home,1248000,,94583,,2,,For Sale,CONTRA COSTA
119,El Dorado Plan,5.0,4.0,San Ramon,"4,557 sqft","Dec 31, 1969",$0,37.752758,-122.001816,CA,Single-Family Home,1583995,,94583,,0,,For Sale,CONTRA COSTA
