id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
110,1125 Fernwood Dr,2.0,3.0,Millbrae,"1,240 sqft","Jul 23, 2013","$1,100,000",37.60388,-122.41869,CA,Single-Family Home,1100000,"$1,139,000",94030,,,,Sold,SAN MATEO
111,431 Anita Dr,2.0,3.0,Millbrae,"1,410 sqft","Jul 19, 2013","$945,000",37.601368,-122.40227,CA,Single-Family Home,945000,"$1,160,000",94030,,,,Sold,SAN MATEO
112,575 Hemlock Ave,1.0,2.0,Millbrae,"1,190 sqft","Jul 19, 2013","$570,000",37.602325,-122.39062,CA,Single-Family Home,570000,"$739,000",94030,,,,Sold,SAN MATEO
113,215 Vallejo Ct,2.0,2.0,Millbrae,"1,598 sqft","Jul 18, 2013","$870,000",37.58629,-122.40768,CA,Condo,870000,"$825,000",94030,,,,Sold,SAN MATEO
114,2 Robert Pl,1.0,3.0,Millbrae,"1,290 sqft","Jul 16, 2013","$1,100,000",37.60414,-122.39874,CA,Single-Family Home,1100000,"$1,094,000",94030,,,,Sold,SAN MATEO
115,1224 Frontera Way,2.0,3.0,Millbrae,"2,070 sqft","Jul 16, 2013","$1,590,000",37.586468,-122.394684,CA,Single-Family Home,1590000,"$1,641,000",94030,,,,Sold,SAN MATEO
116,1119 Fernwood Dr,2.0,3.0,Millbrae,"1,370 sqft","Jul 15, 2013","$985,000",37.60374,-122.41857,CA,Single-Family Home,985000,"$1,154,000",94030,,,,Sold,SAN MATEO
117,311 Anita Dr,1.0,3.0,Millbrae,"1,290 sqft","Jul 11, 2013","$858,000",37.6026,-122.40012,CA,Single-Family Home,858000,"$1,085,000",94030,,,,Sold,SAN MATEO
118,1388 Broadway,2.0,2.0,Millbrae,"1,246 sqft","Jul 9, 2013","$710,000",37.609,-122.40082,CA,Condo,710000,"$753,000",94030,,,,Sold,SAN MATEO
119,151 El Camino Real #123,,,Millbrae,,"Jul 5, 2013","$900,000",37.59949,-122.38932,CA,Condo,900000,,94030,,,,Sold,SAN MATEO
120,351 El Bonito Way,3.0,4.0,Millbrae,"2,320 sqft","Jun 27, 2013","$1,270,000",37.59492,-122.4054,CA,Single-Family Home,1270000,"$1,339,000",94030,,,,Sold,SAN MATEO
121,280 El Bonito Way,3.0,4.0,Millbrae,"1,990 sqft","Jun 26, 2013","$1,360,000",37.59621,-122.40545,CA,Single-Family Home,1360000,"$1,365,000",94030,,,,Sold,SAN MATEO
122,1112 Millbrae Ave,4.0,6.0,Millbrae,"3,203 sqft","Jun 26, 2013","$1,390,000",37.59302,-122.39896,CA,Single-Family Home,1390000,"$1,772,000",94030,,,,Sold,SAN MATEO
123,988 Evergreen Way,2.0,3.0,Millbrae,"1,600 sqft","Jun 26, 2013","$1,052,000",37.600662,-122.41528,CA,Single-Family Home,1052000,"$1,264,000",94030,,,,Sold,SAN MATEO
124,1145 Glenwood Dr,3.0,3.0,Millbrae,"1,750 sqft","Jun 25, 2013","$1,220,000",37.603897,-122.419624,CA,Single-Family Home,1220000,"$1,283,000",94030,,,,Sold,SAN MATEO
