id,address,bathroom,bedroom,city,formattedSqft,lastSaleDate,lastSalePrice,latitude,longitude,stateCode,typeDisplay,price,formattedTruliaEstimate,zipCode,neighborhood,walkScore,transitScore,status,county
35,76 Accacia St,1.0,2.0,Daly City,"1,140 sqft","Jan 16, 2014","$550,000",37.70744,-122.41497,CA,Single-Family Home,550000,"$537,000",94014,Bayshore,,,Sold,SAN MATEO
36,36 Wavecrest Dr,1.0,3.0,Daly City,"1,120 sqft","Jan 16, 2014","$580,000",37.6769,-122.49195,CA,Single-Family Home,580000,"$660,000",94015,Westlake,,,Sold,SAN MATEO
37,27 Fairmont Dr,1.0,3.0,Daly City,"1,300 sqft","Jan 15, 2014","$751,000",37.70056,-122.493004,CA,Single-Family Home,751000,"$814,000",94015,Westlake,,,Sold,SAN MATEO
38,397 Whittier St,1.0,2.0,Daly City,"1,120 sqft","Jan 14, 2014","$575,000",37.706036,-122.44588,CA,Single-Family Home,575000,"$633,000",94014,Crocker,,,Sold,SAN MATEO
39,347 Irvington St,1.0,2.0,Daly City,830 sqft,"Jan 13, 2014","$470,000",37.706234,-122.457275,CA,Single-Family Home,470000,"$551,000",94014,Crocker,,,Sold,SAN MATEO
40,130 Linda Vista Dr,2.5,4.0,Daly City,"1,700 sqft","Jan 10, 2014","$680,000",37.700092,-122.412636,CA,Single-Family Home,680000,"$782,000",94014,Bayshore,,,Sold,SAN MATEO
41,1330 Skyline Dr,2.0,3.0,Daly City,"1,250 sqft","Jan 10, 2014","$682,000",37.66179,-122.49011,CA,Single-Family Home,682000,"$714,000",94015,,,,Sold,SAN MATEO
42,675 Southgate Ave,2.0,3.0,Daly City,"1,190 sqft","Jan 10, 2014","$680,000",37.693768,-122.490944,CA,Single-Family Home,680000,"$788,000",94015,Westlake,,,Sold,SAN MATEO
43,615 Midway Ave,1.0,3.0,Daly City,"1,250 sqft","Jan 9, 2014","$555,000",37.692207,-122.481026,CA,Single-Family Home,555000,"$666,000",94015,Broadmoor,,,Sold,SAN MATEO
44,811 Thornhill Dr,1.0,3.0,Daly City,"1,120 sqft","Jan 8, 2014","$640,000",37.69108,-122.4859,CA,Single-Family Home,640000,"$662,000",94015,Broadmoor,,,Sold,SAN MATEO
